"X","id","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","weird1","weird2","missing","missing.num","missing2","sd","duplicate","Z_v17","v17.t","Z_v17.t"
441,441,2,3,2,1,3,2,2,4,4,5,4,5,4,2,1,2.48827191459488,0.869314582653099,0,0,FALSE,0,0,117.025779070395,1,-0.121540711636378,-0.14005021387033,-0.167786212794185
186,186,4,3,3,4,5,2,2,3,4,3,3,1,3,4,1,-0.380768072918938,0.865447727747122,0,0,FALSE,0,0,48.8984145454119,1,-0.121799315740675,-0.14450830162924,-0.171848236619021
374,374,4,4,4,3,3,3,1,4,3,2,2,2,2,3,0,-0.354235329105895,0.865197568833517,0,0,FALSE,0,0,99.1995712947135,1,-0.121816045647371,-0.144797394854573,-0.172111646321208
77,77,3,2,1,2,4,3,3,1,3,4,4,3,4,3,1,-1.33976589892934,0.861826015677895,0,0,FALSE,0,0,19.8450038000545,1,-0.122041525399029,-0.148701866651145,-0.175669238346933
234,234,1,2,3,2,4,2,2,4,3,4,4,4,3,4,0,0.324980969445635,0.853637206374383,0,0,FALSE,0,0,61.7659531378976,1,-0.122589169349134,-0.15824899234565,-0.184368181509789
646,646,3,2,3,2,2,4,3,2,3,3,4,2,2,3,0,-0.0860570460043724,0.852555549285818,0,0,FALSE,0,0,171.93272706894,1,-0.122661507455773,-0.159516911494743,-0.185523456612054
613,613,3,5,3,4,3,2,3,3,3,4,2,3,2,4,0,-0.953285187107745,0.851252195927134,0,0,FALSE,0,0,163.010904374692,1,-0.122748671969596,-0.161046841871658,-0.186917465428715
756,756,3,2,3,3,4,3,3,4,4,4,3,3,4,5,1,-0.391331175387545,0.849934706273136,0,0,FALSE,0,0,201.166392775776,1,-0.122836781878082,-0.162595748597538,-0.188328764703925
654,654,3,2,4,3,2,2,4,3,3,3,4,3,3,3,0,-1.53050458698805,0.844389664814794,0,0,FALSE,0,0,173.988394838453,1,-0.123207618259195,-0.169141202762183,-0.194292709829954
236,236,3,2,3,2,4,3,2,4,3,5,4,2,3,2,0,0.478716035859818,0.840299504222038,0,0,FALSE,0,0,62.2580591896819,1,-0.123481156403821,-0.173996898049283,-0.198717017068618
635,635,3,3,2,3,3,2,3,3,3,3,4,4,2,5,1,-0.463040054144469,0.838965756184708,0,0,FALSE,0,0,168.930784317453,1,-0.123570353626096,-0.175585388383992,-0.200164383278988
675,675,3,2,3,3,4,3,1,4,3,2,3,3,2,3,1,-0.34025612503796,0.832290598134202,0,0,FALSE,0,0,179.66300872271,1,-0.124016768945694,-0.183573622540194,-0.20744292942156
726,726,4,3,3,3,5,2,3,4,4,4,3,2,4,1,0,-0.269234812618586,0.831789870489206,0,0,FALSE,0,0,193.128892791237,1,-0.124050256166518,-0.184175429567618,-0.207991270911353
274,274,3,2,2,2,3,4,3,2,1,2,2,4,4,3,0,-1.34466568755187,0.831271150224885,0,0,FALSE,0,0,72.5364629792387,1,-0.124084946681832,-0.184799243456202,-0.208559664136146
328,328,2,2,5,3,2,5,2,3,3,3,3,4,3,2,0,-0.909183013894351,0.830092699536021,0,0,FALSE,0,0,86.8450685650368,1,-0.124163758065311,-0.186217898239954,-0.209852283268486
665,665,2,1,2,1,2,3,2,4,3,3,2,1,1,5,0,-0.224115006531499,0.82724540331414,0,0,FALSE,0,0,177.176016038686,1,-0.124354177025172,-0.189653888781964,-0.212983014693783
134,134,4,3,5,4,3,3,2,3,4,4,3,3,2,1,1,-0.0628848059245277,0.827224189394328,0,0,FALSE,0,0,34.9386432365195,1,-0.124355595750949,-0.189679533157547,-0.213006380780371
521,521,4,4,2,2,2,3,3,2,1,2,2,1,2,2,1,-1.16027333303167,0.822585062684215,0,0,FALSE,0,0,138.629338188543,1,-0.124665847166313,-0.195303382013199,-0.218130597546468
329,329,1,4,5,3,5,3,2,5,2,5,5,1,2,1,1,-1.18941659369077,0.821601964320014,0,0,FALSE,0,0,87.0585252183082,1,-0.124731593949705,-0.196499229523502,-0.219220203974249
548,548,3,4,3,2,3,3,3,4,3,4,2,4,2,5,1,0.994930307201702,0.821393495951478,0,0,FALSE,0,0,145.638646603899,1,-0.12474553571298,-0.196752995738559,-0.219451425176533
64,64,3,5,5,5,3,3,1,4,4,2,3,2,2,3,1,0.0540497811223579,0.819835690794889,0,0,FALSE,0,0,16.2892805040818,1,-0.124849717229221,-0.198651335881411,-0.221181113622547
249,249,2,3,2,3,3,3,2,4,3,5,3,4,4,3,1,-0.873764344838701,0.817660783201841,0,0,FALSE,0,0,65.7108216956088,1,-0.12499516877672,-0.201307718849555,-0.223601499107989
293,293,2,2,3,3,3,4,4,3,2,4,2,2,3,1,1,0.389689318423964,0.816218584079706,0,0,FALSE,0,0,77.5506923896227,1,-0.125091618894779,-0.203073087242803,-0.225210029235879
556,556,3,2,2,3,3,4,4,3,2,1,1,2,1,4,0,0.505262565959466,0.811925926906765,0,0,FALSE,0,0,147.963334484082,1,-0.125378699426698,-0.208346166002757,-0.230014638905207
606,606,2,5,3,3,2,3,3,2,3,4,3,4,4,5,1,-0.0219801705826389,0.805934366199952,0,0,FALSE,0,0,161.119725465462,1,-0.12577939772741,-0.215752971304942,-0.236763411300561
690,690,4,4,4,4,3,2,1,3,4,4,4,5,5,3,0,0.594159286003022,0.805697059586018,0,0,FALSE,0,0,183.447165792668,1,-0.125795268109369,-0.216047463720332,-0.237031740519777
664,664,2,2,3,3,4,2,3,2,3,4,4,5,3,3,0,2.847248983937,0.803582614168857,0,0,FALSE,0,0,176.641500730207,1,-0.125936676120915,-0.218675281207132,-0.239426098328766
368,368,4,4,3,3,4,3,3,4,3,4,3,4,3,3,0,0.199373796907669,0.799657642188042,0,0,FALSE,0,0,97.4282773673497,1,-0.12619916692757,-0.223571590174721,-0.24388741106097
525,525,3,3,3,3,3,3,4,3,2,3,3,3,3,2,1,0.559299586501834,0.797064814111579,0,0,FALSE,0,0,139.510919656121,1,-0.126372567791738,-0.226819280899204,-0.246846571537832
451,451,3,3,3,5,3,3,3,3,3,4,4,2,3,3,1,-1.2483014174554,0.796564396154676,0,0,FALSE,0,0,119.673387936583,1,-0.126406034301516,-0.227447303992816,-0.247418800014873
582,582,2,4,3,2,1,4,4,2,2,2,3,2,2,5,0,-0.473043715732032,0.795154613248916,0,0,FALSE,0,0,154.870399558278,1,-0.12650031651651,-0.229218701162884,-0.24903282331302
426,426,2,3,4,5,3,3,2,3,3,3,4,3,5,4,1,0.0546001915983272,0.793065250197547,0,0,FALSE,0,0,112.972937535432,1,-0.126640047091768,-0.231849778011586,-0.251430150916776
394,394,3,3,2,3,4,2,3,3,4,2,2,2,3,4,0,0.0586626998273905,0.790232356743567,0,0,FALSE,0,0,104.563141447886,1,-0.126829502836048,-0.23542825430639,-0.254690709423516
715,715,4,4,3,3,4,3,4,4,4,4,5,3,4,5,1,-0.355647667009847,0.79006113820643,0,0,FALSE,0,0,190.085290284171,1,-0.126840953438026,-0.23564494638081,-0.254888150213502
547,547,4,4,3,3,4,2,3,2,4,3,4,4,3,3,0,-1.719576192619,0.786707888939491,0,0,FALSE,0,0,145.309673108507,1,-0.127065209078397,-0.239898269809217,-0.258763601311654
417,417,4,5,5,4,3,1,4,4,2,3,3,3,3,1,0,0.413959469702278,0.782480352818344,0,0,FALSE,0,0,110.548606981248,1,-0.127347934502177,-0.245286465102414,-0.263673100369874
459,459,4,5,4,3,3,3,3,3,3,5,5,5,5,4,0,0.857197655495565,0.782098185558538,0,0,FALSE,0,0,121.62787780497,1,-0.127373492746362,-0.245774989338216,-0.264118223299739
544,544,3,4,3,4,3,2,4,3,3,3,3,3,3,1,0,-0.553632530440243,0.780108580762132,0,0,FALSE,0,0,144.548197216988,1,-0.127506551777226,-0.248322162881473,-0.266439101707308
583,583,2,1,2,3,3,3,3,2,4,3,3,4,4,3,0,-0.738890362096738,0.777235893990008,0,0,FALSE,0,0,155.055041627372,1,-0.127698668783861,-0.252011378821654,-0.269800561565075
698,698,3,2,3,3,3,3,3,4,2,3,4,2,3,4,0,0.615890338528906,0.776069341264543,0,0,FALSE,0,0,185.768140965565,1,-0.127776684465861,-0.253513405491375,-0.271169145686317
634,634,3,4,3,3,3,2,4,4,4,5,4,3,4,4,0,-0.118403708613252,0.775271124316384,0,0,FALSE,0,0,168.499584243137,1,-0.127830066913336,-0.254542472980183,-0.272106789107208
422,422,2,4,4,3,5,4,2,2,4,2,4,2,2,4,1,-1.55662235788744,0.7731771199079,0,0,FALSE,0,0,111.967028113706,1,-0.127970107889172,-0.257247123513758,-0.274571153987259
167,167,3,2,3,2,3,4,3,1,1,3,4,3,3,3,0,-0.753546797645782,0.77068612143559,0,0,FALSE,0,0,43.9225091859153,1,-0.128136698683086,-0.260474094099282,-0.277511435136782
579,579,2,2,2,2,2,3,3,2,2,3,1,2,1,4,0,1.22385229613279,0.770079557364935,0,0,FALSE,0,0,154.190406052651,1,-0.128177263938831,-0.261261448218518,-0.278228839406029
617,617,3,4,2,3,2,3,3,4,3,1,2,1,3,3,0,-0.337467203693159,0.76843762883415,0,0,FALSE,0,0,164.203789893488,1,-0.128287071383731,-0.263395878914348,-0.280173643727477
365,365,3,3,3,4,3,3,4,3,4,4,3,4,4,4,1,1.03324167113328,0.768047245505143,0,0,FALSE,0,0,96.6265042246759,1,-0.128313179094929,-0.263904030141772,-0.280636649954371
457,457,3,4,4,2,3,3,4,2,3,5,4,4,5,3,1,0.868986109082598,0.76333376814096,0,0,FALSE,0,0,121.196258057058,1,-0.128628402867614,-0.270059901485145,-0.286245623445176
95,95,3,4,1,4,3,2,3,3,3,4,4,2,4,3,0,-0.291748374423186,0.760529263764939,0,0,FALSE,0,0,24.5845703420072,1,-0.128815960032233,-0.273740688384796,-0.289599403112399
300,300,4,3,2,3,3,4,4,3,3,1,1,2,1,2,0,-0.00145808945374919,0.759723921289987,0,0,FALSE,0,0,79.4866772996071,1,-0.128869819014391,-0.274800173157731,-0.290564761495286
111,111,2,1,3,2,2,5,2,2,2,1,3,1,1,4,0,-0.61283833586874,0.758704438421297,1,0,FALSE,0,0,29.1306266083208,2,-0.128937999088511,-0.276142986620559,-0.291788277175841
321,321,2,1,3,2,2,5,2,2,2,1,3,1,1,4,0,-0.61283833586874,0.758704438421297,0,0,FALSE,0,0,85.2425111918092,2,-0.128937999088511,-0.276142986620559,-0.291788277175841
409,409,3,3,5,4,4,2,3,5,4,3,1,2,3,3,1,0.489549377806729,0.754478712056871,0,0,FALSE,0,0,108.452172068491,1,-0.129220603480982,-0.281728215808628,-0.29687730530988
719,719,4,3,3,4,3,4,4,3,2,4,3,3,3,3,0,-0.591079450119114,0.750729789597894,0,0,FALSE,0,0,191.277773965474,1,-0.129471320603335,-0.28670949276358,-0.301416037332076
164,164,2,2,4,3,1,4,4,2,2,3,3,3,3,3,0,-0.599706601951626,0.747187041471919,0,0,FALSE,0,0,43.0999349837607,1,-0.129708249380892,-0.291439735001726,-0.305726036979389
405,405,3,3,3,2,3,4,3,2,3,4,3,4,3,2,0,0.704522714683318,0.746798739877899,0,0,FALSE,0,0,107.420223401389,1,-0.129734217871658,-0.291959554678207,-0.306199675010911
223,223,2,3,2,3,4,2,3,4,3,4,5,2,4,1,1,0.878085829609667,0.743395445804173,0,0,FALSE,0,0,58.7640093187045,1,-0.12996182036438,-0.296527147309161,-0.31036147511276
94,94,3,2,3,3,3,3,4,3,3,3,4,3,3,3,1,0.481858840754093,0.742209976047334,0,0,FALSE,0,0,24.3048405616098,1,-0.130041101162882,-0.298123089261205,-0.311815630926382
6,6,1,2,1,1,1,5,4,4,1,2,3,3,3,1,1,-1.02873742573644,0.741669663138744,0,0,FALSE,0,0,1.64584057818223,1,-0.130077235731974,-0.298851332870997,-0.312479176162195
107,107,4,3,3,3,4,1,4,3,4,4,3,4,3,4,1,-0.340293382619981,0.739914931036518,0,0,FALSE,0,0,27.7251026811682,1,-0.130194587154412,-0.301220057450865,-0.314637459309195
760,760,4,3,4,2,3,3,4,5,4,3,2,3,3,3,0,1.89858724877674,0.739515287396536,0,0,FALSE,0,0,202.236193649846,1,-0.130221314168501,-0.301760324433009,-0.315129728073724
469,469,2,2,2,4,2,4,2,3,3,3,3,2,4,3,1,-0.280337784844944,0.737774946026383,0,0,FALSE,0,0,124.607978683744,1,-0.13033770318028,-0.304116452072495,-0.317276533413483
758,758,5,2,3,4,3,5,3,3,2,3,2,3,2,4,0,-0.450363232377477,0.734569856002403,0,0,FALSE,0,0,201.764142579323,1,-0.130552050357766,-0.30847018101188,-0.321243469829959
266,266,3,2,2,2,1,4,4,2,2,3,3,1,3,4,1,-2.02622507383006,0.733013431668548,0,0,FALSE,0,0,70.4397490182797,1,-0.130656139528565,-0.310591253022516,-0.323176102274031
688,688,3,3,2,2,2,4,3,2,3,4,3,4,3,4,0,0.119190050803627,0.731269211976835,0,0,FALSE,0,0,183.095963549533,1,-0.130772787911304,-0.31297360799236,-0.325346804864483
706,706,3,1,3,2,1,3,2,1,1,3,3,3,3,3,0,0.161856931942234,0.730702156891411,0,0,FALSE,0,0,188.092346386637,1,-0.130810710920059,-0.313749348374061,-0.32605362717996
420,420,2,1,2,1,1,4,4,1,2,3,5,4,4,2,1,-1.18630820789184,0.727306726887206,0,0,FALSE,0,0,111.559376591547,1,-0.131037787486491,-0.318406982741349,-0.330297469560471
263,263,3,3,4,3,2,2,4,2,3,4,3,3,1,2,0,0.47570557851885,0.723270946759137,0,0,FALSE,0,0,69.5344013207345,1,-0.13130768882247,-0.323971373555463,-0.33536751063637
695,695,4,1,3,2,4,3,3,3,2,3,1,2,3,3,1,-0.278397727421938,0.712436535170055,0,0,FALSE,0,0,185.049874477007,1,-0.13203226302365,-0.339064444252143,-0.349119687819808
337,337,2,3,4,3,3,3,2,4,3,2,3,3,3,4,0,1.66695677168153,0.709687431743498,0,0,FALSE,0,0,89.2879340383412,1,-0.132216115132542,-0.342930642860514,-0.352642406911052
638,638,4,5,5,3,3,2,3,3,2,3,3,4,2,2,1,1.28115577448,0.709042662713972,0,0,FALSE,0,0,169.652003223664,1,-0.132259235425755,-0.343839581179981,-0.353470593637884
483,483,3,2,3,2,3,2,2,4,4,3,2,4,3,3,1,0.338286814003349,0.707696974012195,0,0,FALSE,0,0,128.328818720838,1,-0.132349231205232,-0.345739279715396,-0.355201519794606
76,76,4,3,4,3,3,2,2,3,3,4,3,4,4,3,1,-0.353967402610287,0.70767526692354,0,0,FALSE,0,0,19.4608652100896,1,-0.132350682912719,-0.345769953043626,-0.35522946805332
681,681,2,2,1,2,2,3,2,1,2,2,2,4,3,2,1,0.264912092459302,0.701402523903493,0,0,FALSE,0,0,181.430896844144,1,-0.132770185875624,-0.354673342902874,-0.363341865943602
160,160,2,5,3,3,4,3,3,4,4,4,5,5,5,2,1,1.83782121540421,0.698475180007895,0,0,FALSE,0,0,41.7446449813073,1,-0.132965958193049,-0.358855634190752,-0.367152595514774
537,537,3,3,2,2,2,4,3,1,3,1,3,5,3,3,1,-0.851785874531404,0.693387779333535,0,0,FALSE,0,0,142.803715283956,1,-0.133306188878343,-0.36616587015313,-0.373813377951147
1,1,2,3,2,2,2,4,4,1,1,3,2,2,3,4,0,-1.75923899911865,0.6811346600731,0,0,FALSE,0,0,0.994490316197694,1,-0.134125642157101,-0.383995253653331,-0.390058769355838
662,662,3,4,4,3,3,2,1,2,2,3,3,5,5,5,0,-1.58394509993982,0.680510472493217,0,0,FALSE,0,0,176.108295852671,1,-0.134167386022319,-0.384912067599455,-0.390894132025552
361,361,2,2,3,2,2,4,4,1,2,3,3,2,2,3,1,-1.14502617062499,0.66844708160758,0,0,FALSE,0,0,95.8271394717627,1,-0.134974150814538,-0.402798045472357,-0.407191089864709
354,354,2,2,2,2,4,3,1,3,4,3,2,3,4,3,0,0.782718755473133,0.66668015256314,0,0,FALSE,0,0,93.8953415502343,1,-0.135092317933295,-0.405444879468055,-0.409602774724304
454,454,2,3,3,2,4,2,3,3,2,1,3,2,2,3,0,-0.952607204097781,0.66445577727997,0,0,FALSE,0,0,120.681034499676,1,-0.135241077737247,-0.408786953412155,-0.412647933258513
449,449,4,2,4,3,3,2,4,4,4,3,3,4,4,3,1,-0.424262050977058,0.66288885209821,0,0,FALSE,0,0,119.098006552734,1,-0.13534586917447,-0.411147946744185,-0.414799172014596
530,530,3,3,3,3,3,4,3,3,4,2,3,1,2,2,0,0.038622357020201,0.659518039204489,0,0,FALSE,0,0,140.889891541095,1,-0.135571299419547,-0.41624595434898,-0.419444264141481
9,9,2,3,2,2,1,5,3,3,1,3,3,2,3,2,1,-1.46934993694086,0.659422741941518,0,0,FALSE,0,0,2,1,-0.135577672625662,-0.416390460098593,-0.419575931759862
195,195,2,2,2,3,2,5,3,2,1,2,2,2,3,4,0,0.679113189309747,0.65804828844341,0,0,FALSE,0,0,51.4869022072711,1,-0.135669592111761,-0.418476963657379,-0.421477066870865
54,54,2,3,3,2,1,4,4,2,2,4,2,2,3,4,1,-0.455109296846068,0.655551986492825,0,0,FALSE,0,0,13.7641036559069,1,-0.135836537587007,-0.422277670772345,-0.424940112841945
316,316,4,4,2,5,4,2,3,3,4,4,4,3,4,4,0,-0.126462636622387,0.653555007755888,0,0,FALSE,0,0,83.5131101111649,1,-0.135970089765747,-0.42532857538855,-0.42771997001581
226,226,3,1,3,2,4,4,2,2,2,2,1,2,1,4,0,-0.720313258240848,0.653277889235581,0,0,FALSE,0,0,59.8127572852643,1,-0.13598862265319,-0.425752682441714,-0.428106398692723
610,610,4,4,4,2,3,3,4,3,3,3,3,3,3,1,1,0.213987852930996,0.652481681750052,0,0,FALSE,0,0,162.166919839127,1,-0.136041870713599,-0.42697221412565,-0.429217585152744
472,472,4,3,5,4,4,1,3,4,4,2,4,4,2,3,1,-1.77031571897395,0.649297448226368,0,0,FALSE,0,0,125.247359648422,1,-0.136254823068494,-0.431864349513355,-0.433675095092845
358,358,3,3,3,3,2,3,3,3,3,4,2,3,2,4,1,0.160816910460963,0.647086061702441,0,0,FALSE,0,0,94.9203541205659,1,-0.136402714221687,-0.435275976785512,-0.436783627721721
608,608,3,3,3,3,3,3,2,4,4,3,3,4,4,4,0,0.438981493606646,0.637981245351573,0,0,FALSE,0,0,161.632400733989,1,-0.137011618081401,-0.449446392070087,-0.449695119735023
260,260,3,4,2,3,4,3,4,4,4,3,4,5,4,3,0,0.025774438721913,0.627626822526963,0,0,FALSE,0,0,68.5256429102547,1,-0.137704092018276,-0.4658095207845,-0.464604520868717
117,117,3,2,3,3,4,3,4,3,3,2,2,3,2,3,0,-0.444420106566869,0.619166099749885,0,0,FALSE,0,0,30.5160739485074,1,-0.138269920757309,-0.47938170667132,-0.476970931179322
371,371,3,2,2,3,4,3,4,2,3,5,3,2,3,3,1,0.84461623163353,0.618529520172455,0,0,FALSE,0,0,98.3560475411252,1,-0.138312493363584,-0.480410359634642,-0.477908196901862
545,545,3,2,2,2,3,4,3,1,2,3,2,3,3,4,0,-1.89990590624659,0.618436504504106,0,0,FALSE,0,0,144.980862700739,1,-0.13831871398323,-0.480560752881778,-0.478045228962692
19,19,3,3,3,3,1,5,1,2,1,1,3,3,2,3,0,-1.32267135895289,0.615364617358171,0,0,FALSE,0,0,4.5861712825588,1,-0.138524152936383,-0.485540313102705,-0.482582396768369
173,173,4,3,2,2,5,1,5,3,2,2,3,2,2,3,0,0.333947593889945,0.614445857684784,0,0,FALSE,0,0,45.5115611444191,1,-0.138585596933682,-0.487034461775135,-0.483943802786707
129,129,2,3,3,4,1,4,4,2,2,5,3,4,3,2,0,0.290971624657093,0.611364825028907,0,0,FALSE,0,0,33.671408290473,1,-0.138791647512164,-0.492061403027157,-0.488524142213842
238,238,3,3,2,3,4,4,2,3,3,1,2,2,2,4,0,0.423149526345248,0.609078759856966,0,0,FALSE,0,0,62.9147338567345,1,-0.138944532957966,-0.495807693103873,-0.491937605646892
697,697,2,4,3,3,4,2,4,3,4,3,3,4,4,2,1,-0.922051803111258,0.605905447028845,0,0,FALSE,0,0,185.39847196402,1,-0.139156754968237,-0.501031333091664,-0.496697168766835
301,301,5,4,5,2,5,2,2,4,4,2,3,4,3,4,1,0.530255596820907,0.604164321167892,0,0,FALSE,0,0,79.52883228638,1,-0.139273196444498,-0.503909063133821,-0.499319236483946
509,509,2,2,4,2,4,3,3,2,3,5,5,4,4,4,1,0.0668218971061898,0.601733110999601,0,0,FALSE,0,0,135.156157141237,1,-0.139435788769065,-0.507941269186277,-0.502993214641732
512,512,4,4,4,4,3,3,2,2,3,3,3,2,3,3,0,-0.521978390860275,0.600917965991785,0,0,FALSE,0,0,136.017371224139,1,-0.139490303316351,-0.509296849617271,-0.504228363051759
693,693,4,4,5,5,2,4,2,3,2,2,3,1,1,2,0,-0.332915291225106,0.598066844069494,0,0,FALSE,0,0,184.435595834939,1,-0.139680978128022,-0.51405275189793,-0.508561743060714
687,687,2,3,2,2,3,2,3,3,3,3,3,3,2,3,0,-2.82684729625351,0.59799458824762,0,0,FALSE,0,0,182.910129256461,1,-0.139685810389006,-0.514173574825598,-0.508671831878457
751,751,4,4,4,5,3,3,1,4,2,4,2,1,4,4,1,1.83756194311534,0.59637977927199,0,0,FALSE,0,0,199.874081240286,1,-0.139793804156269,-0.516877601307526,-0.511135628148647
516,516,4,3,4,3,3,2,3,4,4,3,3,1,2,5,0,-0.395871102178812,0.594880993123287,0,0,FALSE,0,0,137.107822333574,1,-0.13989403865147,-0.519393904998987,-0.513428379233416
400,400,2,2,3,2,4,2,3,3,3,3,4,4,3,3,1,0.00863102392352198,0.594307898500092,0,0,FALSE,0,0,106.125780650515,1,-0.139932365567093,-0.520357746271973,-0.514306591244026
157,157,2,3,2,2,2,3,3,4,2,3,4,3,3,2,1,-0.645096628986945,0.590373101269905,0,0,FALSE,0,0,41.2257920974956,1,-0.140195513458091,-0.527000566913471,-0.520359252647101
152,152,3,3,4,2,3,4,3,4,4,4,3,3,4,3,1,-0.191293761757413,0.589743860220434,0,0,FALSE,0,0,39.7240481320824,1,-0.14023759528478,-0.528066971565953,-0.521330916135924
308,308,5,5,4,3,4,3,2,3,3,3,3,2,3,2,1,0.264942926664938,0.588004744251118,0,0,FALSE,0,0,81.4375308354289,1,-0.140353902345285,-0.531020262661778,-0.524021831936973
570,570,4,3,4,5,4,1,3,4,3,3,4,3,3,3,0,0.638417771465189,0.587865613478604,0,0,FALSE,0,0,151.43714468785,1,-0.140363207010105,-0.531256905710475,-0.524237451223487
138,138,2,1,3,3,1,5,2,1,2,2,3,2,3,4,1,-0.340482251583814,0.583309587696523,0,0,FALSE,0,0,36.2809549530838,1,-0.140667900875061,-0.539037208367192,-0.531326538846954
497,497,3,4,3,2,3,5,3,2,2,4,3,4,1,4,0,1.0728053299399,0.58049969645842,0,0,FALSE,0,0,132.031131859951,1,-0.140855818297481,-0.543866000741106,-0.535726333272002
568,568,3,4,3,2,3,3,4,5,3,4,3,4,3,4,1,0.57691602012745,0.578922391150661,0,0,FALSE,0,0,150.901612659695,1,-0.140961303927594,-0.546586849856686,-0.538205457625079
710,710,2,4,3,2,1,5,4,1,1,3,4,3,4,2,0,-0.317413863109744,0.577165017434258,0,0,FALSE,0,0,188.999229604802,1,-0.14107883201357,-0.549627061274877,-0.540975571602433
601,601,3,5,4,3,2,3,3,4,2,3,3,4,2,4,1,0.226863105258544,0.570623552511045,0,0,FALSE,0,0,159.783438605968,1,-0.141516306322379,-0.561025564308989,-0.551361412661639
478,478,3,2,2,2,4,2,2,2,4,3,3,2,4,3,0,-0.418812399177635,0.565697076276966,0,0,FALSE,0,0,127.033979187192,1,-0.141845774845204,-0.569696544974179,-0.559262048977355
136,136,4,3,4,3,3,3,1,2,4,1,3,3,3,3,1,-0.225867015079044,0.565307975561985,0,0,FALSE,0,0,35.5994968479075,1,-0.141871796778875,-0.570384606852769,-0.559888982293823
419,419,5,3,3,4,4,2,4,4,4,3,2,1,2,4,0,2.55130939638523,0.56216671995645,0,0,FALSE,0,0,111.144989951004,1,-0.142081874894551,-0.57595681835498,-0.564966149254874
335,335,2,3,3,5,4,3,2,2,4,4,2,4,3,3,1,-0.117107336818682,0.562104226243867,0,0,FALSE,0,0,88.6946855947258,1,-0.142086054293819,-0.576067990333333,-0.565067444529698
673,673,4,3,2,4,4,2,3,4,3,4,3,3,4,5,1,0.470651537734208,0.561188430921768,0,0,FALSE,0,0,178.984252484297,1,-0.142147300043854,-0.577698545859821,-0.566553138790218
376,376,2,3,3,1,2,5,3,1,1,2,2,3,2,3,0,0.755648205407182,0.560795798290891,0,0,FALSE,0,0,99.8791577549899,1,-0.142173558181874,-0.57839843563845,-0.567190849196405
499,499,5,5,4,4,3,3,2,3,4,3,3,4,4,2,1,-0.0963238958908816,0.56034525837322,0,0,FALSE,0,0,132.39974436415,1,-0.142203688992233,-0.579202152421892,-0.567923162443545
378,378,4,2,3,3,3,1,4,3,4,2,2,1,3,2,1,0.987064997418928,0.559465504401142,0,0,FALSE,0,0,100.310096125043,1,-0.14226252440072,-0.58077340746305,-0.56935482457252
197,197,2,1,2,2,1,5,2,2,2,3,3,2,4,2,0,0.301324404991928,0.553221007183205,0,0,FALSE,0,0,52.024296944096,1,-0.14268013836584,-0.591997705973254,-0.579581937727571
720,720,4,3,3,3,5,2,1,3,4,5,3,3,1,4,1,-0.998164686264733,0.552078607290585,0,0,FALSE,0,0,191.609550336667,1,-0.142756538776034,-0.594064838331672,-0.581465422607877
303,303,2,3,2,2,3,2,1,3,3,4,5,5,5,1,1,-1.25567674899957,0.551084270576758,0,0,FALSE,0,0,80.1678527552323,1,-0.142823037147838,-0.595867540367888,-0.583107969595777
275,275,3,2,4,1,1,4,4,3,2,3,4,4,3,3,0,-1.09220063969132,0.549823434964746,0,0,FALSE,0,0,72.7235092058187,1,-0.142907358197383,-0.598158079632752,-0.585195013541245
166,166,2,1,3,2,3,4,2,2,2,3,3,3,4,3,1,1.00608360648225,0.54645760606663,0,0,FALSE,0,0,43.6743694797137,1,-0.143132455127208,-0.604298547903108,-0.590789952393667
264,264,2,3,2,3,3,3,3,4,2,2,3,2,3,2,1,-1.25794449142314,0.544146250428396,0,0,FALSE,0,0,69.8400448749274,1,-0.14328703192646,-0.60853722555866,-0.594652058873793
437,437,2,1,2,1,1,3,3,2,3,3,4,4,5,2,0,-0.553580310250115,0.542621609372259,0,0,FALSE,0,0,116.100491712241,1,-0.143388995523306,-0.611343053947193,-0.597208612799822
403,403,5,4,5,5,3,2,4,2,3,2,3,2,2,2,0,-0.882939675976793,0.542590251036429,0,0,FALSE,0,0,106.849411338092,1,-0.14339109267837,-0.611400846046566,-0.597261270552929
320,320,3,1,3,3,3,4,4,3,3,4,4,4,4,3,1,-0.167928498949483,0.54203942928008,0,0,FALSE,0,0,84.643564238712,1,-0.143427930048893,-0.612416532439255,-0.598186721676546
557,557,3,3,4,4,3,3,2,3,3,1,1,2,2,2,1,-1.66200568078927,0.537263858273124,0,0,FALSE,0,0,148.168396179393,1,-0.143747306465332,-0.621265948960883,-0.606249941310325
156,156,4,5,4,2,2,4,4,3,4,3,2,4,2,3,1,-1.05797065056107,0.53641544290737,0,0,FALSE,0,0,40.8207687927992,1,-0.143804046038206,-0.622846338079695,-0.607689926030297
517,517,4,3,3,3,4,1,1,4,3,4,3,4,4,1,1,0.800710053028041,0.523579786447887,0,0,FALSE,0,0,137.334995900175,1,-0.144662457724829,-0.647065850642142,-0.629757736799152
496,496,5,2,4,3,4,2,3,3,3,2,3,2,2,5,1,-0.171921486532305,0.52342482566606,0,0,FALSE,0,0,131.783538800948,1,-0.144672821055018,-0.647361858474707,-0.63002744680336
